Player,Score,Wrong,Fixed_total,Attempted,Accuracy_fixed,Accuracy_attempted,Max_streak,Difficulty,Date,Completed
SmartBot19,7,3,10,10,0.7,0.7,3,easy,2025-07-03 20:00:52,True
SmartBot6,7,3,10,10,0.7,0.7,5,medium,2025-07-03 20:00:52,True
SmartBot9,2,2,10,5,0.2,0.4,2,hard,2025-07-03 20:00:52,False
SmartBot15,4,2,10,7,0.4,0.57,3,hard,2025-07-03 20:00:52,False
SmartBot20,4,2,10,7,0.4,0.57,4,hard,2025-07-03 20:00:52,False
SmartBot11,10,0,10,10,1.0,1.0,10,medium,2025-07-03 20:00:52,True
SmartBot11,0,3,10,4,0.0,0.0,0,medium,2025-07-03 20:00:52,False
SmartBot17,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:00:52,True
SmartBot9,2,2,10,5,0.2,0.4,2,hard,2025-07-03 20:00:52,False
SmartBot20,10,0,10,10,1.0,1.0,10,medium,2025-07-03 20:00:52,True
SmartBot6,3,3,10,7,0.3,0.43,2,medium,2025-07-03 20:00:52,False
SmartBot8,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:00:52,False
SmartBot7,8,2,10,10,0.8,0.8,8,medium,2025-07-03 20:00:52,True
SmartBot7,2,3,10,6,0.2,0.33,1,medium,2025-07-03 20:00:52,False
SmartBot18,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:00:52,True
SmartBot15,7,3,10,10,0.7,0.7,5,medium,2025-07-03 20:00:52,True
SmartBot5,0,2,10,3,0.0,0.0,0,hard,2025-07-03 20:00:52,False
SmartBot6,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:00:52,True
SmartBot15,8,2,10,10,0.8,0.8,3,easy,2025-07-03 20:00:52,True
SmartBot14,9,1,10,10,0.9,0.9,5,medium,2025-07-03 20:00:52,True
SmartBot7,7,3,10,10,0.7,0.7,3,easy,2025-07-03 20:00:52,True
SmartBot13,8,2,10,10,0.8,0.8,8,medium,2025-07-03 20:00:52,True
SmartBot20,3,3,10,7,0.3,0.43,2,medium,2025-07-03 20:00:52,False
SmartBot17,3,4,10,8,0.3,0.38,2,easy,2025-07-03 20:00:52,False
SmartBot2,6,3,10,10,0.6,0.6,4,medium,2025-07-03 20:00:52,False
SmartBot16,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:00:52,False
SmartBot13,8,2,10,10,0.8,0.8,5,easy,2025-07-03 20:00:52,True
SmartBot15,5,3,10,9,0.5,0.56,5,medium,2025-07-03 20:00:52,False
SmartBot15,9,1,10,10,0.9,0.9,8,medium,2025-07-03 20:00:52,True
SmartBot19,6,3,10,10,0.6,0.6,4,medium,2025-07-03 20:00:52,False
SmartBot12,5,3,10,9,0.5,0.56,5,medium,2025-07-03 20:00:52,False
SmartBot5,0,2,10,3,0.0,0.0,0,hard,2025-07-03 20:00:52,False
SmartBot12,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:00:52,True
SmartBot3,7,3,10,10,0.7,0.7,3,medium,2025-07-03 20:00:52,True
SmartBot9,9,1,10,10,0.9,0.9,8,medium,2025-07-03 20:00:52,True
SmartBot4,6,3,10,10,0.6,0.6,3,medium,2025-07-03 20:00:52,False
SmartBot19,7,3,10,10,0.7,0.7,3,medium,2025-07-03 20:00:52,True
SmartBot6,5,3,10,9,0.5,0.56,2,medium,2025-07-03 20:00:52,False
SmartBot6,5,2,10,8,0.5,0.62,5,hard,2025-07-03 20:00:52,False
SmartBot2,6,3,10,10,0.6,0.6,3,medium,2025-07-03 20:00:52,False
SmartBot3,6,2,10,9,0.6,0.67,3,hard,2025-07-03 20:00:52,False
SmartBot9,7,3,10,10,0.7,0.7,5,easy,2025-07-03 20:00:52,True
SmartBot13,4,3,10,8,0.4,0.5,4,medium,2025-07-03 20:00:52,False
SmartBot17,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:00:52,True
SmartBot14,9,1,10,10,0.9,0.9,8,easy,2025-07-03 20:00:52,True
SmartBot4,2,2,10,5,0.2,0.4,2,hard,2025-07-03 20:00:52,False
SmartBot5,4,3,10,8,0.4,0.5,2,medium,2025-07-03 20:00:52,False
SmartBot5,7,3,10,10,0.7,0.7,4,easy,2025-07-03 20:00:52,True
SmartBot2,5,3,10,9,0.5,0.56,3,medium,2025-07-03 20:00:52,False
SmartBot1,8,2,10,10,0.8,0.8,8,medium,2025-07-03 20:00:52,True
SmartBot2,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:00:52,True
SmartBot18,7,3,10,10,0.7,0.7,3,easy,2025-07-03 20:00:52,True
SmartBot5,6,2,10,9,0.6,0.67,5,hard,2025-07-03 20:00:52,False
SmartBot17,4,2,10,7,0.4,0.57,2,hard,2025-07-03 20:00:52,False
SmartBot19,9,1,10,10,0.9,0.9,7,medium,2025-07-03 20:00:52,True
SmartBot14,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:00:52,False
SmartBot17,7,3,10,10,0.7,0.7,4,easy,2025-07-03 20:00:52,True
SmartBot10,0,2,10,3,0.0,0.0,0,hard,2025-07-03 20:00:52,False
SmartBot7,5,3,10,9,0.5,0.56,4,medium,2025-07-03 20:00:52,False
SmartBot2,6,3,10,10,0.6,0.6,3,medium,2025-07-03 20:00:52,False
SmartBot4,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:00:52,True
SmartBot2,8,2,10,10,0.8,0.8,6,medium,2025-07-03 20:00:52,True
SmartBot13,3,2,10,6,0.3,0.5,2,hard,2025-07-03 20:00:52,False
SmartBot20,3,2,10,6,0.3,0.5,3,hard,2025-07-03 20:00:52,False
SmartBot5,3,2,10,6,0.3,0.5,3,hard,2025-07-03 20:00:52,False
SmartBot20,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:00:52,True
SmartBot17,3,2,10,6,0.3,0.5,3,hard,2025-07-03 20:00:52,False
SmartBot13,7,2,10,10,0.7,0.7,7,hard,2025-07-03 20:00:52,False
SmartBot13,5,2,10,8,0.5,0.62,5,hard,2025-07-03 20:00:52,False
SmartBot14,3,2,10,6,0.3,0.5,3,hard,2025-07-03 20:00:52,False
SmartBot14,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:00:52,False
SmartBot15,4,4,10,9,0.4,0.44,4,easy,2025-07-03 20:00:52,False
SmartBot17,8,2,10,10,0.8,0.8,4,easy,2025-07-03 20:00:52,True
SmartBot6,8,2,10,10,0.8,0.8,6,easy,2025-07-03 20:00:52,True
SmartBot19,7,3,10,10,0.7,0.7,4,easy,2025-07-03 20:00:52,True
SmartBot4,6,3,10,10,0.6,0.6,3,medium,2025-07-03 20:00:52,False
SmartBot15,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:00:52,True
SmartBot9,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:00:52,True
SmartBot14,6,3,10,10,0.6,0.6,3,medium,2025-07-03 20:00:52,False
SmartBot9,9,1,10,10,0.9,0.9,9,hard,2025-07-03 20:00:52,True
SmartBot7,2,3,10,6,0.2,0.33,2,medium,2025-07-03 20:00:52,False
SmartBot15,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:00:52,True
SmartBot3,6,3,10,10,0.6,0.6,3,medium,2025-07-03 20:00:52,False
SmartBot3,3,2,10,6,0.3,0.5,2,hard,2025-07-03 20:00:52,False
SmartBot4,8,2,10,10,0.8,0.8,6,medium,2025-07-03 20:00:52,True
SmartBot16,9,1,10,10,0.9,0.9,7,medium,2025-07-03 20:00:52,True
SmartBot16,3,2,10,6,0.3,0.5,3,hard,2025-07-03 20:00:52,False
SmartBot5,8,2,10,10,0.8,0.8,8,easy,2025-07-03 20:00:52,True
SmartBot19,3,2,10,6,0.3,0.5,2,hard,2025-07-03 20:00:52,False
SmartBot7,3,2,10,6,0.3,0.5,3,hard,2025-07-03 20:00:52,False
SmartBot18,8,2,10,10,0.8,0.8,8,medium,2025-07-03 20:00:52,True
SmartBot10,6,2,10,9,0.6,0.67,3,hard,2025-07-03 20:00:52,False
SmartBot2,8,2,10,10,0.8,0.8,5,easy,2025-07-03 20:00:52,True
SmartBot18,7,3,10,10,0.7,0.7,3,medium,2025-07-03 20:00:52,True
SmartBot10,8,2,10,10,0.8,0.8,6,easy,2025-07-03 20:00:52,True
SmartBot1,4,2,10,7,0.4,0.57,3,hard,2025-07-03 20:00:52,False
SmartBot4,2,2,10,5,0.2,0.4,2,hard,2025-07-03 20:00:52,False
SmartBot9,9,1,10,10,0.9,0.9,8,easy,2025-07-03 20:00:52,True
SmartBot6,6,3,10,10,0.6,0.6,3,medium,2025-07-03 20:00:52,False
SmartBot10,8,2,10,10,0.8,0.8,6,medium,2025-07-03 20:00:52,True
SmartBot18,0,2,10,3,0.0,0.0,0,hard,2025-07-03 20:00:52,False
SmartBot1,2,2,10,5,0.2,0.4,2,hard,2025-07-03 20:00:52,False
SmartBot6,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:00:52,True
SmartBot8,9,1,10,10,0.9,0.9,7,medium,2025-07-03 20:00:52,True
SmartBot14,0,2,10,3,0.0,0.0,0,hard,2025-07-03 20:00:52,False
SmartBot17,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:00:52,True
SmartBot2,2,2,10,5,0.2,0.4,1,hard,2025-07-03 20:00:52,False
SmartBot20,5,4,10,10,0.5,0.5,2,easy,2025-07-03 20:00:52,False
SmartBot17,9,1,10,10,0.9,0.9,8,easy,2025-07-03 20:00:52,True
SmartBot7,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:00:52,False
SmartBot6,7,3,10,10,0.7,0.7,7,medium,2025-07-03 20:00:52,True
SmartBot15,3,2,10,6,0.3,0.5,2,hard,2025-07-03 20:00:52,False
SmartBot19,0,2,10,3,0.0,0.0,0,hard,2025-07-03 20:00:52,False
SmartBot3,3,2,10,6,0.3,0.5,3,hard,2025-07-03 20:00:52,False
SmartBot2,4,2,10,7,0.4,0.57,2,hard,2025-07-03 20:00:52,False
SmartBot8,6,3,10,10,0.6,0.6,5,medium,2025-07-03 20:00:52,False
SmartBot17,6,2,10,9,0.6,0.67,4,hard,2025-07-03 20:00:52,False
SmartBot4,8,2,10,10,0.8,0.8,3,easy,2025-07-03 20:00:52,True
SmartBot18,6,3,10,10,0.6,0.6,3,medium,2025-07-03 20:00:52,False
SmartBot2,5,3,10,9,0.5,0.56,4,medium,2025-07-03 20:00:52,False
SmartBot13,6,2,10,9,0.6,0.67,6,hard,2025-07-03 20:00:52,False
SmartBot11,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:00:52,False
SmartBot5,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:00:52,False
SmartBot6,5,3,10,9,0.5,0.56,5,medium,2025-07-03 20:00:52,False
SmartBot5,5,3,10,9,0.5,0.56,3,medium,2025-07-03 20:00:52,False
SmartBot1,4,2,10,7,0.4,0.57,3,hard,2025-07-03 20:00:52,False
SmartBot2,2,3,10,6,0.2,0.33,1,medium,2025-07-03 20:00:52,False
SmartBot5,8,2,10,10,0.8,0.8,7,easy,2025-07-03 20:00:52,True
SmartBot16,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:00:52,True
SmartBot3,7,3,10,10,0.7,0.7,4,easy,2025-07-03 20:00:52,True
SmartBot10,7,3,10,10,0.7,0.7,7,easy,2025-07-03 20:00:52,True
SmartBot4,6,3,10,10,0.6,0.6,4,medium,2025-07-03 20:00:52,False
SmartBot10,2,2,10,5,0.2,0.4,2,hard,2025-07-03 20:00:52,False
SmartBot11,5,4,10,10,0.5,0.5,3,easy,2025-07-03 20:00:52,False
SmartBot2,4,2,10,7,0.4,0.57,2,hard,2025-07-03 20:00:52,False
SmartBot14,5,3,10,9,0.5,0.56,5,medium,2025-07-03 20:00:52,False
SmartBot18,6,2,10,9,0.6,0.67,6,hard,2025-07-03 20:00:52,False
SmartBot2,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:00:52,True
SmartBot12,9,1,10,10,0.9,0.9,5,easy,2025-07-03 20:00:52,True
SmartBot16,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:00:52,True
SmartBot3,9,1,10,10,0.9,0.9,6,medium,2025-07-03 20:00:52,True
SmartBot20,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:00:52,True
SmartBot15,4,2,10,7,0.4,0.57,2,hard,2025-07-03 20:00:52,False
SmartBot1,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:00:52,True
SmartBot2,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:00:52,False
SmartBot2,7,3,10,10,0.7,0.7,7,medium,2025-07-03 20:00:52,True
SmartBot5,5,2,10,8,0.5,0.62,3,hard,2025-07-03 20:00:52,False
SmartBot14,2,3,10,6,0.2,0.33,2,medium,2025-07-03 20:00:52,False
SmartBot8,6,4,10,10,0.6,0.6,3,easy,2025-07-03 20:00:52,True
SmartBot9,3,3,10,7,0.3,0.43,2,medium,2025-07-03 20:00:52,False
SmartBot17,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:00:52,True
SmartBot18,3,2,10,6,0.3,0.5,2,hard,2025-07-03 20:00:52,False
SmartBot19,5,4,10,10,0.5,0.5,3,easy,2025-07-03 20:00:52,False
SmartBot14,5,2,10,8,0.5,0.62,5,hard,2025-07-03 20:00:52,False
SmartBot5,4,2,10,7,0.4,0.57,2,hard,2025-07-03 20:00:52,False
SmartBot2,7,2,10,10,0.7,0.7,6,hard,2025-07-03 20:00:52,False
SmartBot2,9,1,10,10,0.9,0.9,6,medium,2025-07-03 20:00:52,True
SmartBot16,8,2,10,10,0.8,0.8,4,easy,2025-07-03 20:00:52,True
SmartBot16,8,2,10,10,0.8,0.8,5,easy,2025-07-03 20:00:52,True
SmartBot11,2,2,10,5,0.2,0.4,2,hard,2025-07-03 20:00:52,False
SmartBot16,8,2,10,10,0.8,0.8,5,easy,2025-07-03 20:00:52,True
SmartBot1,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:00:53,False
SmartBot5,9,1,10,10,0.9,0.9,7,easy,2025-07-03 20:00:53,True
SmartBot19,6,2,10,9,0.6,0.67,5,hard,2025-07-03 20:00:53,False
SmartBot3,0,2,10,3,0.0,0.0,0,hard,2025-07-03 20:00:53,False
SmartBot6,2,3,10,6,0.2,0.33,1,medium,2025-07-03 20:00:53,False
SmartBot9,9,1,10,10,0.9,0.9,9,easy,2025-07-03 20:00:53,True
SmartBot7,7,3,10,10,0.7,0.7,5,easy,2025-07-03 20:00:53,True
SmartBot20,8,2,10,10,0.8,0.8,7,easy,2025-07-03 20:00:53,True
SmartBot9,8,2,10,10,0.8,0.8,6,easy,2025-07-03 20:00:53,True
SmartBot11,9,1,10,10,0.9,0.9,7,medium,2025-07-03 20:00:53,True
SmartBot5,7,2,10,10,0.7,0.7,4,hard,2025-07-03 20:00:53,False
SmartBot4,7,3,10,10,0.7,0.7,3,medium,2025-07-03 20:00:53,True
SmartBot13,9,1,10,10,0.9,0.9,5,easy,2025-07-03 20:00:53,True
SmartBot13,9,1,10,10,0.9,0.9,6,medium,2025-07-03 20:00:53,True
SmartBot8,7,3,10,10,0.7,0.7,7,medium,2025-07-03 20:00:53,True
SmartBot19,7,3,10,10,0.7,0.7,3,easy,2025-07-03 20:00:53,True
SmartBot14,2,2,10,5,0.2,0.4,1,hard,2025-07-03 20:00:53,False
SmartBot4,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:00:53,True
SmartBot7,6,2,10,9,0.6,0.67,6,hard,2025-07-03 20:00:53,False
SmartBot13,6,2,10,9,0.6,0.67,5,hard,2025-07-03 20:00:53,False
SmartBot7,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:00:53,False
SmartBot8,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:00:53,True
SmartBot12,4,3,10,8,0.4,0.5,4,medium,2025-07-03 20:00:53,False
SmartBot17,8,2,10,10,0.8,0.8,6,easy,2025-07-03 20:00:53,True
SmartBot8,3,2,10,6,0.3,0.5,3,hard,2025-07-03 20:00:53,False
SmartBot12,9,1,10,10,0.9,0.9,7,medium,2025-07-03 20:00:53,True
SmartBot1,2,2,10,5,0.2,0.4,2,hard,2025-07-03 20:00:53,False
SmartBot16,3,3,10,7,0.3,0.43,2,medium,2025-07-03 20:00:53,False
SmartBot19,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:00:53,True
SmartBot2,9,1,10,10,0.9,0.9,5,medium,2025-07-03 20:00:53,True
SmartBot13,5,2,10,8,0.5,0.62,5,hard,2025-07-03 20:00:53,False
SmartBot10,10,0,10,10,1.0,1.0,10,medium,2025-07-03 20:00:53,True
SmartBot7,8,2,10,10,0.8,0.8,3,easy,2025-07-03 20:00:53,True
SmartBot20,8,2,10,10,0.8,0.8,6,medium,2025-07-03 20:00:53,True
SmartBot8,10,0,10,10,1.0,1.0,10,medium,2025-07-03 20:00:53,True
SmartBot2,8,2,10,10,0.8,0.8,5,easy,2025-07-03 20:00:53,True
SmartBot1,8,2,10,10,0.8,0.8,5,easy,2025-07-03 20:00:53,True
SmartBot9,8,2,10,10,0.8,0.8,4,easy,2025-07-03 20:00:53,True
SmartBot11,8,2,10,10,0.8,0.8,3,easy,2025-07-03 20:00:53,True
SmartBot4,8,2,10,10,0.8,0.8,6,easy,2025-07-03 20:00:53,True
SmartBot4,9,1,10,10,0.9,0.9,9,easy,2025-07-03 20:00:53,True
SmartBot19,4,2,10,7,0.4,0.57,2,hard,2025-07-03 20:00:53,False
SmartBot14,0,2,10,3,0.0,0.0,0,hard,2025-07-03 20:00:53,False
SmartBot10,9,1,10,10,0.9,0.9,9,easy,2025-07-03 20:00:53,True
SmartBot2,8,2,10,10,0.8,0.8,4,easy,2025-07-03 20:00:53,True
SmartBot13,6,3,10,10,0.6,0.6,4,medium,2025-07-03 20:00:53,False
SmartBot16,6,3,10,10,0.6,0.6,3,medium,2025-07-03 20:00:53,False
SmartBot13,8,2,10,10,0.8,0.8,7,easy,2025-07-03 20:00:53,True
SmartBot19,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:00:53,True
SmartBot15,7,3,10,10,0.7,0.7,4,medium,2025-07-03 20:00:53,True
SmartBot4,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:00:53,False
SmartBot2,4,2,10,7,0.4,0.57,3,hard,2025-07-03 20:00:53,False
SmartBot9,0,2,10,3,0.0,0.0,0,hard,2025-07-03 20:00:53,False
SmartBot6,9,1,10,10,0.9,0.9,7,medium,2025-07-03 20:00:53,True
SmartBot19,8,2,10,10,0.8,0.8,5,easy,2025-07-03 20:00:53,True
SmartBot3,4,2,10,7,0.4,0.57,4,hard,2025-07-03 20:00:53,False
SmartBot20,7,3,10,10,0.7,0.7,6,medium,2025-07-03 20:00:53,True
SmartBot2,2,3,10,6,0.2,0.33,1,medium,2025-07-03 20:00:53,False
SmartBot20,9,1,10,10,0.9,0.9,7,easy,2025-07-03 20:00:53,True
SmartBot1,6,4,10,10,0.6,0.6,5,easy,2025-07-03 20:00:53,True
SmartBot10,6,3,10,10,0.6,0.6,6,medium,2025-07-03 20:00:53,False
SmartBot19,2,2,10,5,0.2,0.4,2,hard,2025-07-03 20:00:53,False
SmartBot10,3,3,10,7,0.3,0.43,1,medium,2025-07-03 20:00:53,False
SmartBot5,6,3,10,10,0.6,0.6,6,medium,2025-07-03 20:00:53,False
SmartBot16,9,1,10,10,0.9,0.9,8,easy,2025-07-03 20:00:53,True
SmartBot18,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:00:53,False
SmartBot16,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:00:53,True
SmartBot12,9,1,10,10,0.9,0.9,7,easy,2025-07-03 20:00:53,True
SmartBot15,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:00:53,True
SmartBot5,9,1,10,10,0.9,0.9,9,easy,2025-07-03 20:00:53,True
SmartBot8,8,2,10,10,0.8,0.8,5,hard,2025-07-03 20:00:53,True
SmartBot16,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:00:53,True
SmartBot4,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:00:53,False
SmartBot10,6,2,10,9,0.6,0.67,4,hard,2025-07-03 20:00:53,False
SmartBot2,9,1,10,10,0.9,0.9,5,medium,2025-07-03 20:00:53,True
SmartBot1,7,3,10,10,0.7,0.7,2,easy,2025-07-03 20:00:53,True
SmartBot10,9,1,10,10,0.9,0.9,5,hard,2025-07-03 20:00:53,True
SmartBot4,8,2,10,10,0.8,0.8,4,easy,2025-07-03 20:00:53,True
SmartBot12,5,2,10,8,0.5,0.62,5,hard,2025-07-03 20:00:53,False
SmartBot19,8,2,10,10,0.8,0.8,8,medium,2025-07-03 20:00:53,True
SmartBot2,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:00:53,True
SmartBot14,6,2,10,9,0.6,0.67,5,hard,2025-07-03 20:00:53,False
SmartBot5,7,3,10,10,0.7,0.7,5,medium,2025-07-03 20:00:53,True
SmartBot11,2,2,10,5,0.2,0.4,1,hard,2025-07-03 20:00:53,False
SmartBot12,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:00:53,True
SmartBot16,7,2,10,10,0.7,0.7,4,hard,2025-07-03 20:00:53,False
SmartBot4,2,2,10,5,0.2,0.4,2,hard,2025-07-03 20:00:53,False
SmartBot8,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:00:53,False
SmartBot20,8,2,10,10,0.8,0.8,4,easy,2025-07-03 20:00:53,True
SmartBot13,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:00:53,True
SmartBot14,9,1,10,10,0.9,0.9,6,easy,2025-07-03 20:00:53,True
SmartBot14,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:00:53,True
SmartBot7,3,3,10,7,0.3,0.43,2,medium,2025-07-03 20:00:53,False
SmartBot7,3,3,10,7,0.3,0.43,2,medium,2025-07-03 20:00:53,False
SmartBot12,0,2,10,3,0.0,0.0,0,hard,2025-07-03 20:00:53,False
SmartBot2,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:00:53,True
SmartBot1,2,3,10,6,0.2,0.33,2,medium,2025-07-03 20:00:53,False
SmartBot16,6,2,10,9,0.6,0.67,6,hard,2025-07-03 20:00:53,False
SmartBot4,3,4,10,8,0.3,0.38,3,easy,2025-07-03 20:00:53,False
SmartBot4,9,1,10,10,0.9,0.9,5,easy,2025-07-03 20:00:53,True
SmartBot13,5,2,10,8,0.5,0.62,5,hard,2025-07-03 20:00:53,False
SmartBot17,9,1,10,10,0.9,0.9,6,easy,2025-07-03 20:00:53,True
SmartBot13,7,3,10,10,0.7,0.7,5,medium,2025-07-03 20:00:53,True
SmartBot6,6,3,10,10,0.6,0.6,3,medium,2025-07-03 20:00:53,False
SmartBot7,4,2,10,7,0.4,0.57,4,hard,2025-07-03 20:00:53,False
SmartBot17,5,3,10,9,0.5,0.56,4,medium,2025-07-03 20:00:53,False
SmartBot14,9,1,10,10,0.9,0.9,9,easy,2025-07-03 20:00:53,True
SmartBot2,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:00:53,True
SmartBot5,3,2,10,6,0.3,0.5,2,hard,2025-07-03 20:00:53,False
SmartBot15,9,1,10,10,0.9,0.9,7,easy,2025-07-03 20:00:53,True
SmartBot8,5,3,10,9,0.5,0.56,3,medium,2025-07-03 20:00:53,False
SmartBot8,9,1,10,10,0.9,0.9,6,medium,2025-07-03 20:00:53,True
SmartBot16,7,3,10,10,0.7,0.7,5,medium,2025-07-03 20:00:53,True
SmartBot16,6,2,10,9,0.6,0.67,4,hard,2025-07-03 20:00:53,False
SmartBot14,9,1,10,10,0.9,0.9,8,easy,2025-07-03 20:00:53,True
SmartBot17,8,2,10,10,0.8,0.8,3,easy,2025-07-03 20:00:53,True
SmartBot8,4,2,10,7,0.4,0.57,4,hard,2025-07-03 20:00:53,False
SmartBot3,9,1,10,10,0.9,0.9,9,medium,2025-07-03 20:00:53,True
SmartBot1,3,2,10,6,0.3,0.5,2,hard,2025-07-03 20:00:53,False
SmartBot10,7,3,10,10,0.7,0.7,5,easy,2025-07-03 20:00:53,True
SmartBot2,4,3,10,8,0.4,0.5,3,medium,2025-07-03 20:00:53,False
SmartBot18,8,2,10,10,0.8,0.8,5,easy,2025-07-03 20:00:53,True
SmartBot1,5,3,10,9,0.5,0.56,4,medium,2025-07-03 20:00:53,False
SmartBot18,3,2,10,6,0.3,0.5,2,hard,2025-07-03 20:00:53,False
SmartBot4,9,1,10,10,0.9,0.9,7,hard,2025-07-03 20:00:53,True
SmartBot11,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:00:53,True
SmartBot8,4,2,10,7,0.4,0.57,3,hard,2025-07-03 20:00:53,False
SmartBot13,0,2,10,3,0.0,0.0,0,hard,2025-07-03 20:00:53,False
SmartBot1,4,2,10,7,0.4,0.57,4,hard,2025-07-03 20:00:53,False
SmartBot1,9,1,10,10,0.9,0.9,6,medium,2025-07-03 20:00:53,True
SmartBot14,8,2,10,10,0.8,0.8,5,easy,2025-07-03 20:00:53,True
SmartBot11,5,3,10,9,0.5,0.56,3,medium,2025-07-03 20:00:53,False
SmartBot20,2,3,10,6,0.2,0.33,1,medium,2025-07-03 20:00:53,False
SmartBot8,3,3,10,7,0.3,0.43,1,medium,2025-07-03 20:00:53,False
SmartBot18,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:00:53,True
SmartBot18,0,2,10,3,0.0,0.0,0,hard,2025-07-03 20:00:53,False
SmartBot2,9,1,10,10,0.9,0.9,8,easy,2025-07-03 20:00:53,True
SmartBot12,5,2,10,8,0.5,0.62,5,hard,2025-07-03 20:00:53,False
SmartBot8,9,1,10,10,0.9,0.9,6,easy,2025-07-03 20:00:53,True
SmartBot16,9,1,10,10,0.9,0.9,5,easy,2025-07-03 20:00:53,True
SmartBot4,9,1,10,10,0.9,0.9,8,medium,2025-07-03 20:00:53,True
SmartBot16,8,2,10,10,0.8,0.8,4,easy,2025-07-03 20:00:53,True
SmartBot20,1,3,10,5,0.1,0.2,1,medium,2025-07-03 20:00:53,False
SmartBot18,3,3,10,7,0.3,0.43,1,medium,2025-07-03 20:00:53,False
SmartBot7,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:00:53,False
SmartBot3,3,2,10,6,0.3,0.5,3,hard,2025-07-03 20:00:53,False
SmartBot12,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:00:53,False
SmartBot19,9,1,10,10,0.9,0.9,7,easy,2025-07-03 20:00:53,True
SmartBot15,5,3,10,9,0.5,0.56,5,medium,2025-07-03 20:00:53,False
SmartBot18,8,2,10,10,0.8,0.8,5,easy,2025-07-03 20:00:53,True
SmartBot19,2,2,10,5,0.2,0.4,2,hard,2025-07-03 20:00:53,False
SmartBot13,8,2,10,10,0.8,0.8,6,easy,2025-07-03 20:00:53,True
SmartBot6,9,1,10,10,0.9,0.9,5,easy,2025-07-03 20:00:53,True
SmartBot12,9,1,10,10,0.9,0.9,6,medium,2025-07-03 20:00:53,True
SmartBot6,4,2,10,7,0.4,0.57,4,hard,2025-07-03 20:00:53,False
SmartBot3,3,2,10,6,0.3,0.5,2,hard,2025-07-03 20:00:53,False
SmartBot11,10,0,10,10,1.0,1.0,10,medium,2025-07-03 20:00:53,True
SmartBot7,9,1,10,10,0.9,0.9,8,medium,2025-07-03 20:00:53,True
SmartBot15,9,1,10,10,0.9,0.9,5,easy,2025-07-03 20:00:53,True
SmartBot7,8,2,10,10,0.8,0.8,7,easy,2025-07-03 20:00:53,True
SmartBot10,8,2,10,10,0.8,0.8,7,easy,2025-07-03 20:00:53,True
SmartBot7,7,2,10,10,0.7,0.7,6,hard,2025-07-03 20:00:53,False
SmartBot8,3,3,10,7,0.3,0.43,3,medium,2025-07-03 20:00:53,False
