Player,Score
RandomBot6,7
RandomBot8,5
RandomBot18,6
RandomBot6,6
RandomBot4,6
RandomBot15,6
RandomBot8,7
RandomBot3,2
RandomBot2,8
RandomBot12,9
RandomBot1,6
RandomBot20,6
RandomBot7,7
RandomBot17,7
RandomBot20,6
RandomBot6,5
RandomBot11,8
RandomBot14,8
RandomBot17,8
RandomBot17,6
RandomBot2,9
RandomBot10,6
RandomBot18,8
RandomBot8,7
RandomBot1,6
RandomBot13,3
RandomBot17,8
RandomBot16,8
RandomBot15,7
RandomBot2,6
RandomBot9,6
RandomBot8,8
RandomBot8,6
RandomBot19,4
RandomBot13,4
RandomBot1,8
RandomBot10,10
RandomBot6,5
RandomBot7,9
RandomBot19,5
RandomBot16,8
RandomBot9,8
RandomBot3,9
RandomBot1,1
RandomBot16,8
RandomBot3,8
RandomBot9,7
RandomBot16,9
RandomBot5,6
RandomBot20,8
RandomBot10,7
RandomBot10,6
RandomBot17,6
RandomBot12,8
RandomBot2,6
RandomBot4,8
RandomBot8,4
RandomBot9,9
RandomBot2,8
RandomBot14,5
RandomBot16,6
RandomBot2,7
RandomBot11,6
RandomBot7,7
RandomBot7,8
RandomBot3,8
RandomBot11,5
RandomBot9,9
RandomBot2,8
RandomBot5,9
RandomBot10,7
RandomBot19,8
RandomBot1,9
RandomBot6,5
RandomBot7,6
RandomBot9,7
RandomBot12,8
RandomBot9,3
RandomBot17,7
RandomBot4,3
RandomBot1,8
RandomBot9,8
RandomBot3,6
RandomBot14,9
RandomBot4,5
RandomBot7,6
RandomBot7,5
RandomBot15,1
RandomBot12,9
RandomBot16,6
RandomBot7,8
RandomBot7,6
RandomBot3,5
RandomBot8,8
RandomBot14,8
RandomBot12,1
RandomBot17,5
RandomBot10,8
RandomBot9,7
RandomBot1,7
RandomBot18,6
RandomBot4,9
RandomBot15,5
RandomBot4,6
RandomBot5,6
RandomBot16,9
RandomBot10,9
RandomBot19,8
RandomBot16,4
RandomBot13,6
RandomBot1,4
RandomBot6,8
RandomBot11,6
RandomBot2,8
RandomBot18,9
RandomBot19,5
RandomBot20,3
RandomBot20,6
RandomBot8,7
RandomBot17,6
RandomBot12,7
RandomBot15,9
RandomBot10,6
RandomBot6,8
RandomBot8,9
RandomBot1,9
RandomBot1,7
RandomBot4,6
RandomBot1,6
RandomBot17,7
RandomBot9,6
RandomBot8,8
RandomBot17,2
RandomBot8,6
RandomBot2,7
RandomBot2,9
RandomBot5,7
RandomBot15,8
RandomBot1,7
RandomBot15,4
RandomBot20,6
RandomBot3,9
RandomBot18,6
RandomBot1,7
RandomBot6,4
RandomBot20,9
RandomBot10,9
RandomBot11,8
RandomBot7,8
RandomBot7,5
RandomBot12,7
RandomBot3,8
RandomBot7,6
RandomBot1,4
RandomBot18,7
RandomBot10,9
RandomBot3,9
RandomBot18,5
RandomBot2,7
RandomBot13,4
RandomBot5,8
RandomBot16,9
RandomBot19,3
RandomBot2,9
RandomBot16,6
RandomBot12,9
RandomBot16,8
RandomBot15,7
RandomBot11,6
RandomBot12,9
RandomBot1,9
RandomBot4,8
RandomBot16,7
RandomBot10,8
RandomBot4,7
RandomBot3,9
RandomBot11,9
RandomBot5,6
RandomBot15,3
RandomBot14,6
RandomBot12,6
RandomBot1,2
RandomBot2,7
RandomBot15,7
RandomBot9,4
RandomBot10,6
RandomBot2,8
RandomBot19,10
RandomBot16,6
RandomBot11,9
RandomBot19,7
RandomBot2,7
RandomBot17,7
RandomBot9,8
RandomBot19,7
RandomBot15,7
RandomBot12,8
RandomBot6,2
RandomBot1,6
RandomBot7,7
RandomBot1,5
RandomBot18,5
RandomBot14,4
RandomBot14,6
RandomBot13,9
RandomBot12,8
RandomBot12,7
RandomBot2,4
RandomBot11,3
RandomBot11,3
RandomBot15,4
RandomBot2,8
RandomBot17,8
RandomBot9,9
RandomBot9,2
RandomBot6,7
RandomBot6,5
RandomBot19,5
RandomBot13,8
RandomBot13,7
RandomBot14,5
RandomBot17,4
RandomBot7,8
RandomBot1,7
RandomBot15,1
RandomBot8,8
RandomBot19,7
RandomBot9,4
RandomBot13,8
RandomBot5,6
RandomBot5,6
RandomBot18,7
RandomBot14,8
RandomBot4,6
RandomBot14,8
RandomBot6,4
RandomBot12,9
RandomBot9,8
RandomBot11,9
RandomBot7,3
RandomBot20,8
RandomBot20,8
RandomBot4,10
RandomBot10,8
RandomBot7,8
RandomBot17,6
RandomBot17,3
RandomBot1,8
RandomBot13,5
RandomBot10,7
RandomBot16,8
RandomBot20,8
RandomBot16,10
RandomBot20,4
RandomBot10,5
RandomBot3,7
RandomBot16,7
RandomBot8,9
RandomBot3,7
RandomBot7,8
RandomBot16,6
RandomBot9,9
RandomBot11,4
RandomBot5,7
RandomBot5,9
RandomBot15,2
RandomBot11,1
RandomBot14,8
RandomBot13,6
RandomBot4,6
RandomBot8,10
RandomBot7,8
RandomBot14,10
RandomBot10,6
RandomBot4,1
RandomBot19,9
RandomBot10,6
RandomBot19,6
RandomBot12,5
RandomBot4,5
RandomBot9,8
RandomBot4,9
RandomBot18,7
RandomBot6,8
RandomBot13,8
RandomBot9,8
RandomBot12,7
RandomBot4,5
RandomBot12,6
RandomBot5,4
RandomBot9,8
RandomBot17,7
RandomBot3,1
RandomBot5,7
RandomBot17,8
RandomBot9,6
RandomBot11,0
RandomBot19,8
RandomBot9,8
RandomBot10,8
RandomBot11,9
RandomBot18,5
RandomBot20,1
RandomBot18,9
RandomBot6,8
RandomBot7,7
RandomBot20,7
RandomBot16,10
RandomBot11,9
RandomBot7,7
RandomBot12,3
RandomBot11,7
RandomBot11,6
RandomBot13,8
RandomBot17,7
RandomBot19,3
RandomBot11,8
RandomBot5,7
RandomBot17,9
RandomBot3,7
RandomBot4,4
RandomBot5,8
RandomBot1,6
RandomBot10,7
RandomBot15,7
RandomBot18,8
RandomBot13,6
RandomBot12,5
RandomBot18,8
RandomBot5,6
RandomBot16,2
RandomBot4,9
RandomBot14,7
RandomBot17,8
RandomBot5,8
RandomBot5,7
RandomBot20,7
RandomBot17,9
RandomBot19,6
RandomBot4,9
RandomBot14,5
RandomBot20,5
RandomBot6,8
RandomBot13,4
RandomBot14,3
RandomBot8,7
RandomBot17,6
RandomBot3,2
RandomBot20,5
RandomBot2,7
RandomBot5,7
RandomBot7,9
RandomBot20,6
RandomBot8,8
RandomBot7,8
RandomBot13,3
RandomBot19,3
RandomBot17,5
RandomBot7,1
RandomBot12,8
RandomBot8,9
RandomBot9,4
RandomBot9,5
RandomBot9,5
RandomBot6,5
RandomBot16,7
RandomBot4,7
RandomBot20,9
RandomBot19,9
RandomBot6,10
RandomBot5,9
RandomBot5,8
RandomBot1,9
RandomBot12,9
RandomBot14,8
RandomBot10,9
RandomBot6,6
RandomBot15,7
RandomBot16,2
RandomBot2,9
RandomBot19,9
RandomBot10,3
RandomBot16,7
RandomBot15,3
RandomBot10,6
RandomBot16,6
RandomBot4,5
RandomBot3,4
RandomBot15,8
RandomBot10,9
RandomBot5,6
RandomBot4,8
RandomBot2,8
RandomBot8,5
RandomBot8,6
RandomBot15,8
RandomBot11,4
RandomBot14,7
RandomBot4,3
RandomBot20,2
RandomBot9,1
RandomBot6,9
RandomBot18,6
RandomBot17,7
RandomBot7,8
RandomBot18,3
RandomBot11,4
RandomBot10,6
RandomBot6,7
RandomBot15,9
RandomBot10,8
RandomBot15,9
RandomBot6,8
RandomBot19,8
RandomBot6,5
RandomBot1,8
RandomBot6,10
RandomBot20,3
RandomBot15,7
RandomBot3,8
RandomBot18,6
RandomBot20,8
RandomBot18,5
RandomBot13,8
RandomBot1,6
RandomBot5,6
RandomBot2,8
RandomBot8,8
RandomBot13,6
RandomBot20,7
RandomBot2,8
RandomBot20,10
RandomBot20,2
RandomBot2,4
RandomBot8,9
RandomBot17,8
RandomBot16,7
RandomBot9,8
RandomBot10,5
RandomBot19,8
RandomBot6,7
RandomBot19,7
RandomBot6,7
RandomBot8,9
RandomBot1,10
RandomBot13,8
RandomBot17,9
RandomBot15,3
RandomBot1,8
RandomBot16,4
RandomBot14,8
RandomBot16,10
RandomBot9,6
RandomBot1,4
RandomBot2,6
RandomBot11,6
RandomBot7,6
RandomBot2,7
RandomBot19,6
RandomBot5,4
RandomBot9,8
RandomBot1,7
RandomBot6,5
RandomBot6,5
RandomBot11,6
RandomBot20,8
RandomBot9,7
RandomBot12,3
RandomBot11,6
RandomBot13,7
RandomBot17,8
RandomBot5,1
RandomBot18,8
RandomBot14,7
RandomBot8,6
RandomBot12,6
RandomBot9,8
RandomBot14,5
RandomBot1,8
RandomBot8,4
RandomBot9,9
RandomBot1,6
RandomBot2,6
RandomBot18,8
RandomBot14,9
RandomBot10,6
RandomBot4,8
RandomBot2,8
RandomBot2,2
RandomBot20,8
RandomBot8,6
RandomBot20,7
RandomBot14,9
RandomBot2,6
RandomBot15,7
RandomBot3,8
RandomBot1,8
RandomBot3,2
RandomBot5,7
RandomBot13,5
RandomBot1,2
RandomBot13,7
RandomBot12,1
RandomBot5,3
RandomBot7,9
RandomBot9,8
RandomBot6,3
RandomBot1,0
RandomBot11,9
RandomBot16,8
RandomBot7,6
RandomBot15,6
RandomBot1,10
RandomBot14,9
RandomBot16,4
RandomBot5,8
RandomBot6,8
RandomBot8,6
RandomBot7,8
RandomBot19,6
RandomBot2,7
RandomBot1,6
RandomBot6,8
RandomBot11,5
RandomBot8,8
RandomBot6,6
RandomBot9,4
RandomBot17,6
RandomBot17,6
RandomBot7,9
RandomBot1,8
RandomBot4,6
RandomBot17,8
RandomBot18,9
RandomBot14,8
RandomBot16,8
RandomBot12,6
RandomBot16,8
RandomBot12,4
RandomBot14,6
RandomBot10,5
RandomBot3,7
RandomBot19,7
RandomBot15,8
RandomBot20,8
RandomBot13,7
RandomBot17,6
RandomBot11,8
RandomBot2,4
RandomBot5,6
RandomBot5,8
RandomBot14,6
RandomBot2,3
RandomBot11,8
RandomBot20,4
RandomBot15,4
RandomBot9,6
RandomBot7,3
RandomBot15,6
RandomBot8,9
RandomBot1,8
RandomBot12,7
RandomBot11,9
RandomBot9,9
RandomBot2,6
RandomBot14,7
RandomBot7,7
RandomBot9,0
RandomBot17,3
RandomBot3,8
RandomBot13,7
RandomBot3,9
RandomBot20,7
RandomBot10,9
RandomBot10,8
RandomBot9,7
RandomBot2,9
RandomBot19,6
RandomBot16,6
RandomBot6,5
RandomBot10,3
RandomBot2,5
RandomBot12,9
RandomBot4,5
RandomBot9,6
RandomBot19,5
RandomBot5,9
RandomBot2,8
RandomBot18,7
RandomBot17,7
RandomBot6,7
RandomBot4,5
RandomBot8,9
RandomBot1,3
RandomBot19,9
RandomBot5,8
RandomBot14,8
RandomBot14,7
RandomBot19,6
RandomBot11,7
RandomBot16,9
RandomBot5,9
RandomBot19,3
RandomBot13,7
RandomBot7,5
RandomBot15,9
RandomBot19,7
RandomBot6,7
RandomBot3,7
RandomBot8,6
RandomBot8,8
RandomBot13,2
RandomBot9,8
RandomBot2,8
RandomBot1,8
RandomBot12,8
RandomBot4,8
RandomBot17,5
RandomBot4,6
RandomBot7,8
RandomBot3,1
RandomBot12,6
RandomBot10,5
RandomBot9,6
RandomBot1,5
RandomBot9,6
RandomBot2,6
RandomBot9,9
RandomBot13,8
RandomBot3,2
RandomBot7,7
RandomBot19,4
RandomBot18,5
RandomBot17,5
RandomBot10,8
RandomBot12,6
RandomBot2,6
RandomBot18,8
RandomBot9,6
RandomBot2,8
RandomBot10,8
RandomBot9,6
RandomBot17,8
RandomBot13,7
RandomBot1,7
RandomBot15,3
RandomBot7,6
RandomBot3,7
RandomBot19,1
RandomBot7,5
RandomBot12,9
RandomBot20,8
RandomBot6,6
RandomBot19,9
RandomBot3,0
RandomBot6,8
RandomBot6,5
RandomBot1,5
RandomBot20,8
RandomBot6,7
RandomBot2,7
RandomBot3,5
RandomBot11,6
RandomBot1,3
RandomBot15,9
RandomBot18,7
RandomBot8,6
RandomBot2,2
RandomBot12,9
RandomBot7,4
RandomBot19,8
RandomBot8,7
RandomBot2,6
RandomBot4,9
RandomBot1,9
RandomBot8,8
RandomBot13,8
RandomBot3,6
RandomBot8,8
RandomBot7,5
RandomBot9,6
RandomBot16,9
RandomBot17,9
RandomBot15,7
RandomBot8,6
RandomBot20,6
RandomBot7,2
RandomBot18,5
RandomBot2,9
RandomBot8,5
RandomBot17,6
RandomBot20,7
RandomBot14,7
RandomBot7,4
RandomBot9,1
RandomBot17,8
RandomBot17,7
RandomBot12,4
RandomBot12,9
RandomBot16,4
RandomBot15,7
RandomBot3,6
RandomBot7,5
RandomBot3,6
RandomBot6,4
RandomBot4,9
RandomBot3,8
RandomBot20,7
RandomBot20,6
RandomBot3,6
RandomBot6,7
RandomBot10,7
RandomBot1,2
RandomBot5,4
RandomBot8,5
RandomBot16,7
RandomBot2,5
RandomBot13,3
RandomBot13,9
RandomBot16,7
RandomBot2,4
RandomBot15,6
RandomBot10,0
RandomBot9,5
RandomBot17,4
RandomBot6,8
RandomBot15,8
RandomBot15,7
RandomBot19,9
RandomBot13,5
RandomBot4,5
RandomBot2,6
RandomBot20,8
RandomBot15,5
RandomBot18,8
RandomBot13,7
RandomBot17,8
RandomBot18,7
RandomBot3,6
RandomBot3,8
RandomBot16,7
RandomBot5,6
RandomBot16,4
RandomBot6,5
RandomBot11,7
RandomBot13,7
RandomBot13,6
RandomBot6,8
RandomBot15,4
RandomBot5,5
RandomBot7,8
RandomBot8,5
RandomBot7,8
RandomBot6,2
RandomBot19,7
RandomBot20,8
RandomBot10,1
RandomBot8,6
RandomBot8,7
RandomBot15,6
RandomBot12,9
RandomBot20,8
RandomBot13,3
RandomBot9,6
RandomBot16,4
RandomBot1,6
RandomBot10,7
RandomBot16,5
RandomBot11,5
RandomBot19,10
RandomBot8,5
RandomBot13,8
RandomBot1,9
RandomBot14,7
RandomBot15,5
RandomBot3,4
RandomBot9,8
RandomBot6,7
RandomBot19,6
RandomBot13,8
RandomBot4,9
RandomBot6,6
RandomBot12,4
RandomBot20,4
RandomBot3,6
RandomBot3,6
RandomBot10,9
RandomBot17,7
RandomBot4,9
RandomBot10,6
RandomBot15,6
RandomBot8,6
RandomBot11,6
RandomBot4,2
RandomBot12,3
RandomBot9,7
RandomBot6,9
RandomBot13,8
RandomBot7,6
RandomBot2,4
RandomBot2,7
RandomBot9,7
RandomBot5,9
RandomBot10,3
RandomBot13,7
RandomBot16,6
RandomBot1,8
RandomBot16,6
RandomBot1,0
RandomBot8,9
RandomBot6,4
RandomBot13,8
RandomBot10,7
RandomBot12,8
RandomBot17,5
RandomBot4,5
RandomBot3,7
RandomBot1,8
RandomBot15,7
RandomBot12,6
RandomBot20,8
RandomBot1,7
RandomBot20,6
RandomBot2,3
RandomBot19,6
RandomBot19,6
RandomBot11,9
RandomBot5,10
RandomBot14,1
RandomBot15,7
RandomBot9,4
RandomBot3,6
RandomBot13,8
RandomBot1,7
RandomBot14,8
RandomBot16,6
RandomBot19,9
RandomBot10,2
RandomBot12,7
RandomBot12,3
RandomBot20,7
RandomBot16,6
RandomBot19,5
RandomBot7,4
RandomBot14,7
RandomBot1,4
RandomBot11,8
RandomBot6,5
RandomBot16,8
RandomBot15,8
RandomBot9,4
RandomBot15,8
RandomBot4,5
RandomBot2,5
RandomBot20,5
RandomBot12,8
RandomBot19,7
RandomBot14,3
RandomBot15,8
RandomBot16,9
RandomBot20,5
RandomBot16,4
RandomBot2,5
RandomBot16,9
RandomBot12,10
RandomBot18,9
RandomBot3,6
RandomBot10,9
RandomBot5,5
RandomBot5,6
RandomBot9,3
RandomBot20,7
RandomBot11,8
RandomBot18,1
RandomBot14,7
RandomBot2,2
RandomBot10,8
RandomBot8,8
RandomBot19,6
RandomBot17,2
RandomBot15,7
RandomBot14,6
RandomBot15,6
RandomBot2,0
RandomBot15,4
RandomBot20,9
RandomBot20,6
RandomBot20,7
RandomBot20,6
RandomBot19,7
RandomBot15,8
RandomBot4,3
RandomBot10,8
RandomBot1,7
RandomBot9,8
RandomBot17,8
RandomBot8,9
RandomBot17,9
RandomBot5,7
RandomBot5,8
RandomBot19,2
RandomBot14,9
RandomBot2,5
RandomBot16,4
RandomBot17,8
RandomBot2,4
RandomBot12,4
RandomBot8,4
RandomBot16,9
RandomBot11,9
RandomBot13,8
RandomBot2,4
RandomBot17,4
RandomBot10,5
RandomBot5,7
RandomBot9,8
RandomBot12,6
RandomBot2,9
RandomBot15,8
RandomBot5,10
RandomBot12,8
RandomBot17,9
RandomBot20,7
RandomBot9,2
RandomBot1,8
RandomBot1,8
RandomBot2,9
RandomBot17,2
RandomBot5,7
RandomBot19,2
RandomBot18,6
RandomBot3,9
RandomBot13,5
RandomBot4,7
RandomBot13,9
RandomBot5,0
RandomBot10,6
RandomBot17,9
RandomBot3,8
RandomBot3,4
RandomBot19,0
RandomBot1,2
RandomBot6,9
RandomBot4,8
RandomBot7,3
RandomBot6,3
RandomBot18,9
RandomBot12,9
RandomBot19,9
RandomBot5,6
RandomBot4,4
RandomBot9,10
RandomBot15,8
RandomBot11,8
RandomBot18,7
RandomBot13,6
RandomBot1,3
RandomBot1,4
RandomBot14,4
RandomBot2,7
RandomBot14,9
RandomBot13,8
RandomBot3,8
RandomBot14,7
RandomBot1,6
RandomBot5,6
RandomBot5,7
RandomBot2,6
RandomBot6,7
RandomBot6,2
RandomBot7,6
RandomBot4,1
RandomBot15,9
RandomBot13,8
RandomBot2,6
RandomBot2,3
RandomBot19,8
RandomBot12,4
RandomBot1,6
RandomBot8,7
RandomBot9,6
RandomBot7,7
RandomBot8,9
RandomBot15,8
RandomBot13,4
RandomBot15,8
RandomBot5,6
RandomBot20,6
RandomBot2,8
RandomBot1,1
RandomBot13,10
RandomBot14,9
RandomBot15,9
RandomBot3,8
RandomBot20,8
RandomBot17,5
RandomBot20,7
RandomBot9,10
RandomBot7,7
RandomBot20,9
RandomBot11,9
RandomBot18,7
RandomBot4,5
RandomBot14,8
RandomBot1,5
RandomBot6,7
RandomBot11,7
RandomBot17,7
RandomBot13,7
RandomBot10,7
RandomBot16,8
RandomBot3,9
RandomBot9,7
RandomBot2,7
RandomBot5,6
RandomBot12,3
RandomBot8,8
RandomBot8,2
RandomBot2,8
RandomBot2,4
RandomBot9,8
RandomBot11,6
RandomBot10,7
RandomBot19,1
RandomBot6,6
RandomBot5,5
RandomBot9,7
RandomBot17,6
RandomBot16,0
RandomBot2,8
RandomBot3,7
RandomBot7,7
RandomBot19,5
RandomBot9,7
RandomBot14,0
RandomBot6,5
RandomBot19,8
RandomBot6,9
RandomBot2,6
RandomBot7,8
RandomBot1,8
RandomBot6,6
RandomBot14,7
RandomBot2,2
RandomBot15,9
RandomBot18,8
RandomBot12,5
RandomBot18,3
RandomBot3,7
RandomBot3,4
RandomBot14,8
RandomBot7,8
RandomBot1,6
RandomBot11,6
RandomBot19,7
RandomBot7,7
RandomBot17,4
RandomBot8,6
RandomBot19,1
RandomBot18,7
RandomBot13,6
RandomBot11,7
RandomBot11,7
RandomBot15,7
RandomBot4,7
RandomBot5,6
RandomBot12,7
RandomBot14,8
RandomBot12,7
RandomBot6,7
RandomBot8,7
RandomBot15,7
RandomBot14,4
RandomBot7,7
RandomBot18,10
RandomBot11,7
RandomBot6,6
RandomBot5,7
RandomBot2,8
RandomBot15,7
RandomBot5,10
RandomBot8,5
RandomBot2,6
RandomBot15,5
RandomBot7,1
RandomBot16,5
RandomBot20,7
RandomBot11,9
RandomBot11,6
RandomBot2,8
RandomBot15,8
RandomBot17,5
RandomBot15,7
RandomBot2,8
RandomBot11,5
RandomBot1,5
RandomBot13,6
RandomBot15,9
RandomBot20,7
RandomBot6,2
RandomBot1,8
RandomBot14,8
RandomBot1,6
RandomBot10,8
RandomBot4,7
RandomBot3,6
RandomBot17,9
RandomBot7,3
RandomBot12,7
RandomBot10,6
RandomBot19,6
RandomBot15,8
RandomBot14,8
RandomBot18,8
RandomBot1,6
RandomBot4,7
RandomBot16,6
RandomBot17,8
RandomBot13,5
RandomBot8,1
RandomBot5,8
RandomBot3,3
RandomBot14,7
RandomBot12,6
RandomBot5,6
RandomBot8,7
RandomBot2,6
RandomBot20,10
RandomBot11,7
RandomBot6,7
RandomBot4,7
RandomBot8,9
RandomBot17,6
RandomBot6,6
RandomBot7,9
RandomBot12,6
RandomBot10,6
RandomBot18,10
RandomBot12,9
RandomBot6,8
RandomBot3,8
RandomBot18,5
RandomBot10,5
RandomBot7,10
RandomBot15,7
RandomBot15,8
RandomBot17,9
RandomBot18,3
RandomBot17,8
RandomBot4,6
RandomBot3,7
RandomBot17,6
RandomBot12,7
RandomBot2,5
RandomBot7,8
RandomBot12,8
RandomBot3,9
RandomBot3,9
RandomBot11,7
RandomBot5,6
RandomBot19,8
RandomBot7,6
RandomBot3,7
RandomBot12,1
RandomBot20,7
RandomBot8,3
RandomBot1,7
RandomBot12,10
RandomBot7,5
RandomBot5,2
RandomBot10,10
RandomBot18,9
RandomBot20,5
RandomBot11,5
RandomBot14,8
RandomBot20,9
RandomBot12,7
RandomBot11,8
RandomBot10,9
RandomBot19,7
RandomBot10,5
RandomBot9,8
RandomBot13,2
RandomBot8,5
RandomBot1,9
RandomBot2,3
RandomBot14,3
RandomBot16,6
RandomBot7,3
RandomBot4,7
RandomBot15,4
RandomBot10,8
RandomBot20,4
RandomBot14,6
RandomBot1,8
RandomBot17,7
RandomBot18,7
RandomBot18,4
RandomBot12,9
RandomBot1,2
RandomBot4,2
RandomBot17,4
RandomBot16,4
RandomBot10,6
RandomBot1,7
RandomBot13,7
RandomBot20,6
RandomBot3,5
RandomBot12,7
RandomBot13,7
RandomBot16,2
RandomBot9,9
RandomBot17,10
RandomBot5,6
RandomBot18,7
RandomBot13,3
RandomBot2,8
RandomBot11,6
RandomBot11,8
RandomBot5,8
RandomBot2,8
RandomBot8,7
RandomBot20,4
RandomBot5,5
RandomBot13,9
RandomBot9,3
RandomBot9,1
RandomBot11,7
RandomBot5,7
RandomBot8,8
RandomBot2,7
RandomBot20,7
RandomBot18,4
RandomBot7,6
RandomBot18,7
RandomBot8,8
RandomBot20,7
RandomBot9,8
RandomBot2,9
RandomBot4,8
RandomBot13,5
RandomBot12,5
RandomBot9,3
RandomBot17,4
RandomBot15,9
RandomBot19,8
RandomBot17,3
RandomBot14,3
RandomBot1,2
RandomBot13,8
RandomBot20,7
RandomBot9,4
RandomBot7,9
RandomBot19,6
RandomBot16,9
RandomBot13,8
RandomBot10,5
RandomBot1,4
RandomBot11,8
RandomBot6,7
RandomBot7,6
RandomBot10,7
RandomBot3,7
RandomBot15,6
RandomBot15,7
RandomBot13,7
RandomBot14,8
RandomBot12,8
RandomBot11,8
RandomBot7,6
RandomBot20,3
RandomBot4,4
RandomBot19,8
RandomBot3,4
RandomBot15,5
RandomBot18,7
RandomBot18,9
RandomBot8,8
RandomBot4,8
RandomBot8,4
RandomBot13,8
RandomBot1,9
RandomBot16,5
RandomBot6,8
RandomBot14,8
RandomBot10,7
RandomBot15,6
RandomBot3,8
RandomBot19,8
RandomBot18,9
RandomBot2,9
RandomBot4,8
RandomBot11,7
RandomBot11,10
RandomBot12,9
RandomBot9,2
RandomBot13,6
RandomBot12,6
RandomBot19,10
RandomBot7,7
RandomBot19,4
RandomBot2,6
RandomBot20,5
RandomBot5,9
RandomBot4,6
RandomBot10,7
RandomBot1,6
RandomBot15,7
RandomBot18,7
RandomBot16,6
RandomBot11,7
RandomBot5,8
RandomBot13,4
RandomBot11,7
RandomBot8,8
RandomBot15,9
RandomBot20,6
RandomBot20,9
RandomBot16,6
RandomBot9,8
RandomBot16,6
RandomBot10,7
RandomBot14,6
RandomBot5,8
RandomBot5,6
RandomBot1,5
RandomBot20,4
RandomBot2,5
RandomBot14,9
RandomBot19,4
RandomBot19,10
RandomBot20,3
RandomBot10,8
RandomBot19,5
RandomBot15,6
RandomBot12,8
RandomBot13,6
RandomBot18,8
RandomBot10,8
RandomBot16,8
RandomBot9,6
RandomBot11,3
RandomBot13,6
RandomBot19,6
RandomBot20,6
RandomBot2,8
RandomBot16,4
RandomBot9,8
RandomBot13,2
RandomBot18,8
RandomBot5,9
RandomBot17,8
RandomBot11,7
RandomBot1,3
RandomBot1,5
RandomBot11,2
RandomBot16,7
RandomBot3,9
RandomBot2,4
RandomBot12,6
RandomBot15,8
RandomBot14,9
RandomBot19,1
RandomBot9,10
RandomBot16,9
RandomBot6,6
RandomBot6,6
RandomBot15,5
RandomBot13,7
RandomBot8,5
RandomBot13,6
RandomBot14,8
RandomBot19,2
RandomBot3,3
RandomBot4,7
RandomBot9,9
RandomBot18,9
RandomBot4,8
RandomBot9,9
RandomBot5,6
RandomBot7,6
RandomBot17,8
RandomBot11,7
RandomBot8,8
RandomBot16,6
RandomBot6,8
RandomBot11,5
RandomBot6,1
RandomBot2,6
RandomBot8,6
RandomBot19,4
RandomBot20,3
RandomBot7,3
RandomBot11,8
RandomBot9,10
RandomBot3,5
RandomBot14,5
RandomBot19,6
RandomBot19,6
RandomBot20,5
RandomBot19,4
RandomBot18,6
